Instance_ID x_center y_center
139 5157.0 3915.0
140 6588.0 3105.0
141 6615.0 2565.0
142 6777.0 2835.0
143 6912.0 3105.0
144 6156.0 3105.0
145 8370.0 6075.0
146 8370.0 5535.0
147 7371.0 2565.0
148 5481.0 4995.0
149 5481.0 4725.0
150 3510.0 4185.0
151 3888.0 4185.0
152 4266.0 4185.0
153 4644.0 3375.0
154 3888.0 3375.0
155 4968.0 3105.0
156 4212.0 2835.0
157 4563.0 2835.0
158 5859.0 2835.0
159 8046.0 2295.0
160 9045.0 2025.0
161 8802.0 2025.0
162 8937.0 1755.0
163 8154.0 2025.0
164 8478.0 2025.0
165 8586.0 5265.0
166 11178.0 4725.0
167 9936.0 4995.0
168 10206.0 4455.0
169 9396.0 3915.0
170 9423.0 4185.0
171 10422.0 4725.0
172 8829.0 2565.0
173 8694.0 2295.0
174 9072.0 2295.0
175 9477.0 2025.0
176 2241.0 2295.0
177 7128.0 3645.0
178 8424.0 3645.0
179 10368.0 2565.0
180 9990.0 2565.0
181 11232.0 3105.0
182 11016.0 2835.0
183 10098.0 3645.0
184 9396.0 3105.0
185 9261.0 3375.0
186 10638.0 2835.0
187 8937.0 2835.0
188 8451.0 2565.0
189 8046.0 2565.0
190 9180.0 2565.0
191 7722.0 2565.0
192 8478.0 2835.0
193 8937.0 3105.0
194 8991.0 3645.0
195 7722.0 3915.0
196 7398.0 4455.0
197 7344.0 3915.0
198 8262.0 4185.0
199 4968.0 4185.0
200 4860.0 5535.0
201 2754.0 1755.0
202 4860.0 4995.0
203 4806.0 4455.0
204 3969.0 4995.0
205 4104.0 5535.0
206 3024.0 5265.0
207 3942.0 5805.0
208 3618.0 5265.0
209 3645.0 4455.0
210 3753.0 4725.0
211 4050.0 5265.0
212 2376.0 4995.0
213 2862.0 4725.0
214 2808.0 4995.0
215 4239.0 3915.0
216 3753.0 3915.0
217 2808.0 3375.0
218 2700.0 3645.0
219 2808.0 4185.0
220 2754.0 3915.0
221 3807.0 3105.0
222 3240.0 3375.0
223 2592.0 2565.0
224 2916.0 2565.0
225 2862.0 3105.0
226 4509.0 3105.0
227 5022.0 3375.0
228 2538.0 2295.0
229 3402.0 2295.0
230 2970.0 2295.0
231 4320.0 3375.0
232 3888.0 2835.0
233 4671.0 2565.0
234 5022.0 2025.0
235 3780.0 2025.0
236 4266.0 2295.0
237 4212.0 2025.0
238 6210.0 1485.0
239 6264.0 2025.0
240 4995.0 2835.0
241 5211.0 2295.0
242 5481.0 2565.0
243 5400.0 2025.0
244 5832.0 2025.0
245 7668.0 2025.0
246 7074.0 1215.0
247 6750.0 2295.0
248 6723.0 2025.0
249 7182.0 2025.0
250 7020.0 1755.0
251 3564.0 3375.0
252 5562.0 5535.0
253 5670.0 6075.0
254 5940.0 5805.0
255 5994.0 6075.0
256 6156.0 3645.0
257 6156.0 4725.0
258 6318.0 3915.0
259 6318.0 4455.0
260 9234.0 5265.0
261 9180.0 6075.0
262 9666.0 5805.0
263 9612.0 5265.0
264 9774.0 4455.0
265 10962.0 5265.0
266 10584.0 5265.0
267 10206.0 5265.0
268 9828.0 3105.0
269 10908.0 4455.0
270 10638.0 4185.0
271 10260.0 4185.0
272 10476.0 3645.0
273 11016.0 4185.0
274 10962.0 3645.0
275 10584.0 4455.0
276 8154.0 4455.0
277 7614.0 4995.0
278 7614.0 4725.0
279 7776.0 4455.0
280 5238.0 5535.0
281 5292.0 6075.0
282 4536.0 4995.0
283 4536.0 5535.0
284 3510.0 6075.0
285 3996.0 6075.0
286 3726.0 5535.0
287 3186.0 6075.0
288 3186.0 4725.0
289 1458.0 4455.0
290 2268.0 4455.0
291 2538.0 4725.0
292 2322.0 3645.0
293 1674.0 3645.0
294 2430.0 4185.0
295 1782.0 4455.0
296 2484.0 3375.0
297 1728.0 3375.0
298 2106.0 3375.0
299 1998.0 2835.0
300 2376.0 1485.0
301 1998.0 1485.0
302 2160.0 1215.0
303 2700.0 1485.0
304 4158.0 1215.0
305 4482.0 1215.0
306 4644.0 1755.0
307 4266.0 1755.0
308 5616.0 1215.0
309 4968.0 1215.0
310 5130.0 1755.0
311 5292.0 1215.0
312 6588.0 1755.0
313 6750.0 1215.0
314 7506.0 1755.0
315 7614.0 1485.0
316 8694.0 1485.0
317 4644.0 5265.0
318 8289.0 3915.0
319 9585.0 3645.0
320 9801.0 3375.0
321 9315.0 4455.0
322 8829.0 4185.0
323 6993.0 3375.0
324 7155.0 2295.0
325 5805.0 2295.0
326 4779.0 2295.0
327 3915.0 2565.0
328 3483.0 2835.0
329 3105.0 3645.0
330 3159.0 4455.0
331 3429.0 4995.0
332 5373.0 4455.0
333 5805.0 4995.0
334 8478.0 5805.0
335 7614.0 5535.0
336 6966.0 5265.0
337 5562.0 5265.0
338 5886.0 3375.0
339 8424.0 4995.0
340 9612.0 4725.0
341 9990.0 2295.0
342 10530.0 3105.0
343 7560.0 4185.0
344 4644.0 4725.0
345 2970.0 5535.0
346 2268.0 5265.0
347 1674.0 3915.0
348 2700.0 2835.0
349 3024.0 2025.0
350 3564.0 1755.0
351 5886.0 1755.0
352 6912.0 1485.0
353 6318.0 5535.0
354 6210.0 4185.0
355 9126.0 5535.0
356 10638.0 4995.0
357 10584.0 3375.0
358 10746.0 3915.0
359 8424.0 4725.0
360 4698.0 5805.0
361 3240.0 5805.0
362 1782.0 4725.0
363 1674.0 4185.0
364 1998.0 3105.0
365 3132.0 1215.0
366 4212.0 1485.0
367 5454.0 1485.0
368 7776.0 1215.0
